Image,Folder,Person,Dominant Emotion,Angry,Disgust,Fear,Happy,Sad,Surprise,Neutral,Face X,Face Y,Face Width,Face Height,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Face Confidence,Date,Party,Progressive/Conservative,Left/Right
131123_rob2.png,Instagram,Rob Jetten,happy,2.706578678189171e-07,4.318609059404256e-20,3.3229785488820302e-09,99.99546408626223,1.7831119588974591e-09,7.836440586123871e-06,0.004529494887578928,12,19,81,110,79,60,42,61,1.0,2023-11-13,D66,58.0,-5.0
141023_rob.png,Instagram,Rob Jetten,happy,1.0338917357877522e-11,1.4557133961487077e-28,5.827763362888428e-15,100.0,7.196465645620265e-11,1.1597111786783732e-12,1.880059476155882e-10,5,9,37,52,37,29,21,28,1.0,2023-10-14,D66,58.0,-5.0
141123_rob.png,Instagram,Rob Jetten,fear,0.34829312935471535,3.389137859244329e-08,69.59505081176758,0.00046274176384031307,0.9853610768914223,0.02145780890714377,29.049375653266907,17,20,36,54,50,42,37,39,1.0,2023-11-14,D66,58.0,-5.0
150923_rob.png,Instagram,Rob Jetten,neutral,0.4897419363260269,4.962983149447986e-10,0.0007748519237793516,2.7060680091381073,0.04977332428097725,1.8192801576333295e-05,96.75362706184387,6,16,33,42,23,30,10,36,1.0,2023-09-15,D66,58.0,-5.0
151123_rob.png,Instagram,Rob Jetten,neutral,5.073941056367222,0.00017234657324925596,15.734867199353408,0.17209560471970467,4.871306113678581,0.18468034623148122,73.9629372336231,23,16,72,111,87,59,57,62,1.0,2023-11-15,D66,58.0,-5.0
161123_rob.png,Instagram,Rob Jetten,happy,2.1277328857149946e-10,1.0899296065897385e-19,1.56782675102778e-14,99.99991655349731,4.508852601177449e-11,2.8581809668863385e-13,8.246054790106427e-05,4,16,68,104,45,55,14,53,1.0,2023-11-16,D66,58.0,-5.0
171123_rob.png,Instagram,Rob Jetten,happy,5.244675591270661,1.544840223453001e-05,0.011130956344894326,94.26805342841467,0.1386673155936489,0.009871463996147453,0.327587845703235,11,12,71,100,59,47,25,50,1.0,2023-11-17,D66,58.0,-5.0
171123_rob2.png,Instagram,Rob Jetten,happy,4.159910708493869e-06,9.292017714983796e-12,7.845939832524447e-06,97.71039472284285,0.0006082440357766983,0.001788809929377246,2.287197249364689,2,18,77,109,61,63,25,60,1.0,2023-11-17,D66,58.0,-5.0
171123_rob3.png,Instagram,Rob Jetten,neutral,3.768373280763626,3.6230906630407844e-05,0.019336082914378494,4.411668702960014,3.199554607272148,0.006748997839167714,88.5942816734314,8,8,83,109,63,47,28,52,1.0,2023-11-17,D66,58.0,-5.0
181023_rob.png,Instagram,Rob Jetten,happy,1.1554808310165754e-05,6.691510816584853e-12,1.7468623880745326e-06,97.7612555027008,0.00011069234915339621,6.065001230126654e-05,2.2385630756616592,4,15,36,50,30,34,11,33,1.0,2023-10-18,D66,58.0,-5.0
181123_rob.png,Instagram,Rob Jetten,happy,2.8817206340194783e-06,9.896806337508776e-16,3.1499351989277925e-11,98.87720339758417,0.00015645127655551812,8.879320551552375e-10,1.1226433067109172,17,20,102,144,85,73,37,72,0.99,2023-11-18,D66,58.0,-5.0
181123_rob2.png,Instagram,Rob Jetten,sad,0.10307467245165439,6.838827497286914e-05,0.0012986872477799489,8.347499865591542,82.96666944424278,1.1431597637991453e-07,8.581384738518627,14,7,58,90,44,45,20,40,1.0,2023-11-18,D66,58.0,-5.0
181123_rob3.png,Instagram,Rob Jetten,fear,8.81820001114607,0.00026066312974109575,83.00778168486248,0.0003883328876779925,2.105571455095497,1.4902740673884194,4.5775323109348,9,4,63,90,61,40,33,37,1.0,2023-11-18,D66,58.0,-5.0
190923_rob.png,Instagram,Rob Jetten,happy,0.010898127870150081,1.329665450118112e-09,0.16599168127725608,95.84456061390404,0.00026583147011618275,0.0025676335719912765,3.975714980108439,9,26,95,109,86,87,57,67,1.0,2023-09-19,D66,58.0,-5.0
191123_rob.png,Instagram,Rob Jetten,happy,4.0632886222629217e-13,1.5281472111095832e-30,1.3283388918814333e-18,99.99998807907104,1.5498224039893997e-14,1.54048060996303e-13,1.1486706341656827e-05,1,13,51,75,42,44,18,41,1.0,2023-11-19,D66,58.0,-5.0
191123_rob2.png,Instagram,Rob Jetten,neutral,0.4489642369874857,1.8353836212363727e-07,1.1735914043242577,0.004224264445694093,7.452081588034725,6.546431840458314e-05,90.92107361084662,3,3,11,16,10,10,5,9,1.0,2023-11-19,D66,58.0,-5.0
201023_rob.png,Instagram,Rob Jetten,neutral,0.04170802130829543,9.282180906333096e-13,4.1759258273543765e-07,0.5802701693028212,0.008464437269140035,1.4301654083226367e-06,99.36955571174622,4,10,32,45,29,28,13,27,1.0,2023-10-20,D66,58.0,-5.0
201123_rob.png,Instagram,Rob Jetten,happy,8.637123812384531e-13,2.18473273274306e-20,1.8145398141130534e-13,99.9998927116394,3.3888983199531486e-11,3.854967386973662e-09,0.00010883544518947019,11,29,76,107,67,74,31,73,1.0,2023-11-20,D66,58.0,-5.0
201123_rob2.png,Instagram,Rob Jetten,happy,0.017207121279794502,7.362763637980677e-06,12.068052564147267,65.79901372188411,0.0002418006405120166,20.915071422759976,1.200408932591017,35,12,59,101,94,56,76,51,1.0,2023-11-20,D66,58.0,-5.0
210923_rob.png,Instagram,Rob Jetten,happy,8.93524436727571e-06,1.4568434713456234e-12,1.0906501955924318e-06,97.79921200284815,0.00010724680664038401,0.0006896191822399801,2.1999766290215694,19,44,164,224,136,135,60,133,1.0,2023-09-21,D66,58.0,-5.0
211023_rob.png,Instagram,Rob Jetten,happy,1.3526610942449224e-07,5.075102459103567e-15,1.250964956622802e-09,100.0,3.217961452861573e-07,2.80758185797203e-10,1.072769517662664e-06,41,36,71,121,109,89,87,82,1.0,2023-10-21,D66,58.0,-5.0
211123_rob.png,Instagram,Rob Jetten,neutral,4.739655836800089,8.477193674933791e-07,0.0035594281446453195,11.62886688881319,2.7913026312770026,1.0791191517420455e-05,80.83660488346844,9,18,101,148,73,82,28,72,1.0,2023-11-21,D66,58.0,-5.0
211123_rob2.png,Instagram,Rob Jetten,happy,3.9085714774065676e-08,3.0863895717767953e-20,6.958169612152412e-15,99.85807537186595,1.1537237999016124e-09,9.755521417071442e-08,0.14192666540230306,8,11,64,91,47,44,18,47,1.0,2023-11-21,D66,58.0,-5.0
211123_rob3.png,Instagram,Rob Jetten,neutral,1.4663755893707275,7.028365667238745e-08,0.000189419552043546,41.41879975795746,4.622059687972069,2.220629369276139e-06,52.49257683753967,7,4,51,75,35,34,13,31,1.0,2023-11-21,D66,58.0,-5.0
211123_rob4.png,Instagram,Rob Jetten,surprise,4.7863829880952835,3.661554330847139e-05,10.079451650381088,5.567362904548645,0.00828071788419038,59.88065004348755,19.677838683128357,9,16,57,77,57,45,38,46,1.0,2023-11-21,D66,58.0,-5.0
211123_rob5.png,Instagram,Rob Jetten,sad,23.937626056388147,0.00018273983546539577,0.12831391433643274,0.005071638465551402,40.168281217608595,2.929758651882208e-06,35.760529131952424,7,10,54,79,37,44,13,40,1.0,2023-11-21,D66,58.0,-5.0
220923_rob.png,Instagram,Rob Jetten,happy,4.321154545294803e-10,1.148775651380448e-19,1.6878206147093763e-14,99.97339844703674,2.1632215463363025e-08,9.039631265750359e-07,0.026598721160553396,12,17,122,187,103,99,44,87,0.99,2023-09-22,D66,58.0,-5.0
